Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,__is_canceled__,__is_reversal__
0.0,13,Fiscal,Entrada,400218403,2025-08-01 00:00:00,NULL,NULL,NULL,NULL,1206001,1206001,1551,NULL,37025.67,NULL,0,NULL,NULL,85176130,NULL,'35250533067745003908550010012060011507828444,TBRA,29SP,9001,33067745003908,645033455118,SP,NULL,NULL,55,NFe,N,NULL,NULL,NULL,NULL,1,NULL,NULL,2025-05-27 00:00:00,2025-08-01 00:00:00,NULL,NULL,10,29001925,UN,"P.I-L-TX ACES,OUTRO-EQNAC-66,67%-1114018",NULL,1551,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,205698.18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False
0.0,14,Fiscal,Entrada,400218404,2025-08-01 00:00:00,NULL,NULL,NULL,NULL,886835,886835,2551,NULL,1062.28,NULL,0,NULL,NULL,85177900,NULL,'35250702975504000403550010008868351519541497,TBRA,13RS,1308,2975504000403,669447339113,SP,NULL,NULL,55,NFe,N,NULL,NULL,NULL,NULL,1,NULL,NULL,2025-07-24 00:00:00,2025-08-01 00:00:00,NULL,NULL,10,28003519,UN,"L-R ACES eNODEB,MCELLS,OUT-MATNAC",NULL,2551,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8852.32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False
0.0,15,Fiscal,Entrada,400218404,2025-08-01 00:00:00,NULL,NULL,NULL,NULL,886835,886835,2551,NULL,174.84,NULL,0,NULL,NULL,85447010,NULL,'35250702975504000403550010008868351519541497,TBRA,13RS,1308,2975504000403,669447339113,SP,NULL,NULL,55,NFe,N,NULL,NULL,NULL,NULL,1,NULL,NULL,2025-07-24 00:00:00,2025-08-01 00:00:00,NULL,NULL,20,28003705,UN,"L-R ACES eNODEB,MCELLS,OUT-MATIMP4%",NULL,2551,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4370.91,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False
0.0,16,Fiscal,Entrada,400218405,2025-08-01 00:00:00,NULL,NULL,NULL,NULL,1214385,1214385,1551,NULL,37032.88,NULL,0,NULL,NULL,85176130,NULL,'35250733067745003908550010012143851696591798,TBRA,29SP,9001,33067745003908,645033455118,SP,NULL,NULL,55,NFe,N,NULL,NULL,NULL,NULL,1,NULL,NULL,2025-07-02 00:00:00,2025-08-01 00:00:00,NULL,NULL,10,29001925,UN,"P.I-L-TX ACES,OUTRO-EQNAC-66,67%-1114018",NULL,1551,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,205738.22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False
0.0,17,Fiscal,Entrada,400218406,2025-08-01 00:00:00,NULL,NULL,NULL,NULL,885836,885836,2551,NULL,624.88,NULL,0,NULL,NULL,85076000,NULL,'35250702975504000403550010008858361508501769,TBRA,60PA,6001,2975504000403,669447339113,SP,NULL,NULL,55,NFe,N,NULL,NULL,NULL,NULL,1,NULL,NULL,2025-07-19 00:00:00,2025-08-01 00:00:00,NULL,NULL,10,28003640,UN,"COML-INFRA-ENERG,GMG,OUT-MATNAC-ICMS 4%",NULL,2551,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15621.93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False
0.0,18,Fiscal,Entrada,400218407,2025-08-01 00:00:00,NULL,NULL,NULL,NULL,1218084,1218084,1551,NULL,37906.5,NULL,0,NULL,NULL,85176130,NULL,'35250733067745003908550010012180841859755659,TBRA,29SP,9001,33067745003908,645033455118,SP,NULL,NULL,55,NFe,N,NULL,NULL,NULL,NULL,1,NULL,NULL,2025-07-18 00:00:00,2025-08-01 00:00:00,NULL,NULL,10,29001925,UN,"P.I-L-TX ACES,OUTRO-EQNAC-66,67%-1114018",NULL,1551,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,210591.65,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False
0.0,19,Fiscal,Entrada,400218408,2025-08-01 00:00:00,NULL,NULL,NULL,NULL,885783,885783,2551,NULL,50.93,NULL,0,NULL,NULL,85044029,NULL,'35250702975504000403550010008857831508477560,TBRA,39RN,3901,2975504000403,669447339113,SP,NULL,NULL,55,NFe,N,NULL,NULL,NULL,NULL,1,NULL,NULL,2025-07-18 00:00:00,2025-08-01 00:00:00,NULL,NULL,10,28003579,UN,"COML-R ACESSO-REP,OUTRO-EQIMP",NULL,2551,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,727.59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False
0.0,20,Fiscal,Entrada,400218408,2025-08-01 00:00:00,NULL,NULL,NULL,NULL,885783,885783,2551,NULL,3321.94,NULL,0,NULL,NULL,85176130,NULL,'35250702975504000403550010008857831508477560,TBRA,39RN,3901,2975504000403,669447339113,SP,NULL,NULL,55,NFe,N,NULL,NULL,NULL,NULL,1,NULL,NULL,2025-07-18 00:00:00,2025-08-01 00:00:00,NULL,NULL,20,28060173,UNI,M_REDE ACESSO RADIO-RAN-EQTO-NAC-7%,NULL,2551,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47456.28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False
0.0,21,Fiscal,Entrada,400218409,2025-08-01 00:00:00,NULL,NULL,NULL,NULL,1218048,1218048,2551,NULL,375.69,NULL,0,NULL,NULL,0,NULL,'35250733067745003908550010012180481723719905,TBRA,22SE,2201,33067745003908,645033455118,SP,NULL,NULL,55,NFe,N,NULL,NULL,NULL,NULL,1,NULL,NULL,2025-07-18 00:00:00,2025-08-01 00:00:00,NULL,NULL,10,28003517,UN,"L-R ACES eNODEB,MCELLS,OUT-EQNAC",NULL,2551,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5367.06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False
0.0,22,Fiscal,Entrada,400218410,2025-08-01 00:00:00,NULL,NULL,NULL,NULL,1216283,1216283,1551,NULL,45387.64,NULL,0,NULL,NULL,85176130,NULL,'35250733067745003908550010012162831514885226,TBRA,29SP,9001,33067745003908,645033455118,SP,NULL,NULL,55,NFe,N,NULL,NULL,NULL,NULL,1,NULL,NULL,2025-07-09 00:00:00,2025-08-01 00:00:00,NULL,NULL,10,29001925,UN,"P.I-L-TX ACES,OUTRO-EQNAC-66,67%-1114018",NULL,1551,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,252153.58,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False
0.0,23,Fiscal,Entrada,400218411,2025-08-01 00:00:00,NULL,NULL,NULL,NULL,884850,884850,2551,NULL,1410.36,NULL,1095,NULL,NULL,85177900,NULL,'35250702975504000403550010008848501503356960,TBRA,30PR,3074,2975504000403,669447339113,SP,NULL,NULL,55,NFe,N,NULL,NULL,NULL,NULL,1,NULL,NULL,2025-07-15 00:00:00,2025-08-01 00:00:00,NULL,NULL,10,28003519,UN,"L-R ACES eNODEB,MCELLS,OUT-MATNAC",NULL,2551,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12848,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False
0.0,24,Fiscal,Entrada,400218411,2025-08-01 00:00:00,NULL,NULL,NULL,NULL,884850,884850,2551,NULL,1004.66,NULL,4836.09,NULL,NULL,85177900,NULL,'35250702975504000403550010008848501503356960,TBRA,30PR,3074,2975504000403,669447339113,SP,NULL,NULL,55,NFe,N,NULL,NULL,NULL,NULL,1,NULL,NULL,2025-07-15 00:00:00,2025-08-01 00:00:00,NULL,NULL,20,28003687,UN,"COML-R ACESSO-REP,OUTRO-EQIMP4%_IPI B",NULL,2551,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29952.54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False
0.0,25,Fiscal,Entrada,400218411,2025-08-01 00:00:00,NULL,NULL,NULL,NULL,884850,884850,2551,NULL,200.3,NULL,964.16,NULL,NULL,85447010,NULL,'35250702975504000403550010008848501503356960,TBRA,30PR,3074,2975504000403,669447339113,SP,NULL,NULL,55,NFe,N,NULL,NULL,NULL,NULL,1,NULL,NULL,2025-07-15 00:00:00,2025-08-01 00:00:00,NULL,NULL,30,28003705,UN,"L-R ACES eNODEB,MCELLS,OUT-MATIMP4%",NULL,2551,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5971.56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False
0.0,26,Fiscal,Entrada,400218412,2025-08-01 00:00:00,NULL,NULL,NULL,NULL,885860,885860,2551,NULL,379.21,NULL,0,NULL,NULL,85076000,NULL,'35250702975504000403550010008858601508502191,TBRA,60PA,6001,2975504000403,669447339113,SP,NULL,NULL,55,NFe,N,NULL,NULL,NULL,NULL,1,NULL,NULL,2025-07-19 00:00:00,2025-08-01 00:00:00,NULL,NULL,10,28003640,UN,"COML-INFRA-ENERG,GMG,OUT-MATNAC-ICMS 4%",NULL,2551,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9480.22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False
0.0,27,Fiscal,Entrada,400218413,2025-08-01 00:00:00,NULL,NULL,NULL,NULL,1216288,1216288,2551,NULL,2075.55,NULL,0,NULL,NULL,85176130,NULL,'35250733067745003908550010012162881786813345,TBRA,61AM,6101,33067745003908,645033455118,SP,NULL,NULL,55,NFe,N,NULL,NULL,NULL,NULL,1,NULL,NULL,2025-07-09 00:00:00,2025-08-01 00:00:00,NULL,NULL,10,28003687,UN,"COML-R ACESSO-REP,OUTRO-EQIMP4%_IPI B",NULL,2551,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51888.66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False
0.0,28,Fiscal,Entrada,400218414,2025-08-01 00:00:00,NULL,NULL,NULL,NULL,1216151,1216151,2406,NULL,689.03,NULL,420.14,NULL,NULL,85176130,NULL,'35250733067745003908550010012161511597778229,TBRA,85MN,8501,33067745003908,645033455118,SP,NULL,NULL,55,NFe,N,NULL,NULL,NULL,NULL,1,NULL,NULL,2025-07-09 00:00:00,2025-08-01 00:00:00,NULL,NULL,10,29001656,UN,L-INDOOR-RBS-LTE-EQNAC-IPI3%-F2866130,NULL,2406,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6162.09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False
0.0,29,Fiscal,Entrada,400218415,2025-08-01 00:00:00,NULL,NULL,NULL,NULL,885835,885835,2551,NULL,624.88,NULL,0,NULL,NULL,85076000,NULL,'35250702975504000403550010008858351508470262,TBRA,60PA,6001,2975504000403,669447339113,SP,NULL,NULL,55,NFe,N,NULL,NULL,NULL,NULL,1,NULL,NULL,2025-07-19 00:00:00,2025-08-01 00:00:00,NULL,NULL,10,28003640,UN,"COML-INFRA-ENERG,GMG,OUT-MATNAC-ICMS 4%",NULL,2551,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15621.93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False
